"path_open",1,36179.04761904762,36179.04761904762
"fd_prestat_get",2,935.2380952380952,276.8137466603421
"fd_fdstat_get",1,2277.142857142857,2277.142857142857
"args_get",1,960.0,960.0
"args_sizes_get",1,253.33333333333331,253.33333333333331
"fd_prestat_dir_name",1,237.14285714285714,237.14285714285714
"fd_write",1000000,741.3014723808833,inf
"fd_close",1,3332.3809523809523,3332.3809523809523
